Prot_Tax_ID	Coefficient	Correlation	Comparison	Kingdom
UP000000831_652108	0.6231846701636161	Kendall	freq	Viruses
UP000008436_388912	0.4562602049412189	Kendall	freq	Viruses
UP000172814_70333	0.5700805865867736	Kendall	freq	Viruses
UP000006707_651354	0.7233393492970543	Kendall	freq	Viruses
UP000008446_10640	0.467388502622712	Kendall	freq	Viruses
UP000000832_77763	0.612056372482123	Kendall	freq	Viruses
UP000002060_587200	0.6343129678451093	Kendall	freq	Viruses
UP000008447_12236	0.6343129678451093	Kendall	freq	Viruses
UP000119554_650132	0.5786714794376435	Kendall	freq	Viruses
UP000006709_652111	0.6343129678451093	Kendall	freq	Viruses
UP000000835_33734	0.689954456252575	Kendall	freq	Viruses
UP000008448_11273	0.5119016933486846	Kendall	freq	Viruses
UP000000839_2905675	0.3783621211707669	Kendall	freq	Viruses
UP000006710_11034	0.5675431817561504	Kendall	freq	Viruses
UP000008453_222073	0.7122110516155612	Kendall	freq	Viruses
UP000173801_332091	0.4006187165337532	Kendall	freq	Viruses
UP000006711_37206	0.6343129678451093	Kendall	freq	Viruses
UP000000840_10760	0.4896450979856983	Kendall	freq	Viruses
UP000202419_46021	0.4598916507931692	Kendall	freq	Viruses
UP000006712_648169	0.6343129678451093	Kendall	freq	Viruses
UP000000842_204270	0.5119016933486846	Kendall	freq	Viruses
UP000008470_10783	0.1780527629038903	Kendall	freq	Viruses
UP000002092_10759	0.5497170021836145	Kendall	freq	Viruses
UP000000846_10761	0.3573038401075444	Kendall	freq	Viruses
UP000120507_40540	0.5007733956671915	Kendall	freq	Viruses
UP000006713_185783	0.6454412655266023	Kendall	freq	Viruses
UP000146378_489490	0.6253635012747126	Kendall	freq	Viruses
UP000008472_648330	0.4117470142152463	Kendall	freq	Viruses
UP000006714_654932	0.5119016933486846	Kendall	freq	Viruses
UP000008476_1891754	0.4006187165337532	Kendall	freq	Viruses
UP000006715_652839	0.6343129678451093	Kendall	freq	Viruses
UP000000853_2682836	0.7233393492970543	Kendall	freq	Viruses
UP000008477_1891729	0.5341582887116709	Kendall	freq	Viruses
UP000146794_742918	0.6231846701636161	Kendall	freq	Viruses
UP000002097_2681609	0.3458436686383819	Kendall	freq	Viruses
UP000000854_244589	0.5897997771191366	Kendall	freq	Viruses
UP000006716_11137	0.7122110516155612	Kendall	freq	Viruses
UP000006717_11122	0.5564148840746572	Kendall	freq	Viruses
UP000008478_10632	0.4340036095782326	Kendall	freq	Viruses
UP000002098_2905945	0.4562602049412189	Kendall	freq	Viruses
UP000008479_10636	0.6676978608895886	Kendall	freq	Viruses
UP000002099_2992645	0.4253997769836815	Kendall	freq	Viruses
UP000006719_230407	0.7567242423415338	Kendall	freq	Viruses
UP000000862_10506	0.5452865863931641	Kendall	freq	Viruses
UP000008482_39002	0.4340036095782326	Kendall	freq	Viruses
UP000006720_10986	0.6009280748006298	Kendall	freq	Viruses
UP000002101_2928746	0.466821744263475	Kendall	freq	Viruses
UP000008507_341980	0.659744133088483	Kendall	freq	Viruses
UP000006721_58103	0.6676978608895886	Kendall	freq	Viruses
UP000180335_133704	0.6454412655266023	Kendall	freq	Viruses
UP000000866_305674	0.6304099812626447	Kendall	freq	Viruses
UP000006722_2169986	0.7678525400230269	Kendall	freq	Viruses
UP000180448_33727	0.6231846701636161	Kendall	freq	Viruses
UP000000867_31530	0.5119016933486846	Kendall	freq	Viruses
UP000006723_12046	0.6788261585710818	Kendall	freq	Viruses
UP000180764_648242	0.4896450979856983	Kendall	freq	Viruses
UP000002107_2695836	0.5341582887116709	Kendall	freq	Viruses
UP000000868_10272	0.689954456252575	Kendall	freq	Viruses
UP000006724_12098	0.5746214873455964	Kendall	freq	Viruses
UP000148028_35265	0.5564148840746572	Kendall	freq	Viruses
UP000180906_2593991	0.4562602049412189	Kendall	freq	Viruses
UP000008573_277944	0.7122110516155612	Kendall	freq	Viruses
UP000000869_10280	0.6454412655266023	Kendall	freq	Viruses
UP000002111_1977402	0.612056372482123	Kendall	freq	Viruses
UP000000870_647330	0.5303672924856111	Kendall	freq	Viruses
UP000008588_928297	0.4785168003042052	Kendall	freq	Viruses
UP000008589_928299	0.5786714794376435	Kendall	freq	Viruses
UP000000871_300880	0.7775197239629611	Kendall	freq	Viruses
UP000185273_2491661	0.5897997771191366	Kendall	freq	Viruses
UP000006824_650482	0.689954456252575	Kendall	freq	Viruses
UP000008590_928300	0.5675431817561504	Kendall	freq	Viruses
UP000202478_1439894	0.4562602049412189	Kendall	freq	Viruses
UP000000872_28321	0.6676978608895886	Kendall	freq	Viruses
UP000185274_2758957	0.6454412655266023	Kendall	freq	Viruses
UP000008591_928302	0.77546006544697	Kendall	freq	Viruses
UP000006826_12538	0.5675431817561504	Kendall	freq	Viruses
UP000000875_2907964	0.0621955500418863	Kendall	freq	Viruses
UP000185275_146032	0.6454412655266023	Kendall	freq	Viruses
UP000008592_928304	0.6454412655266023	Kendall	freq	Viruses
UP000006828_223310	0.6343129678451093	Kendall	freq	Viruses
UP000002121_2011081	0.6565695632080955	Kendall	freq	Viruses
UP000000876_12353	0.4451319072597258	Kendall	freq	Viruses
UP000008593_928305	0.6454412655266023	Kendall	freq	Viruses
UP000002123_31757	0.4785168003042052	Kendall	freq	Viruses
UP000008595_487099	0.5452865863931641	Kendall	freq	Viruses
UP000202003_11987	0.6454412655266023	Kendall	freq	Viruses
UP000006840_670426	0.6343129678451093	Kendall	freq	Viruses
UP000008596_928314	0.7010827539340682	Kendall	freq	Viruses
UP000002124_10719	0.4451319072597258	Kendall	freq	Viruses
UP000008597_928301	0.6676978608895886	Kendall	freq	Viruses
UP000149637_37115	0.4991657084873983	Kendall	freq	Viruses
UP000002125_2003327	0.5452865863931641	Kendall	freq	Viruses
UP000006885_10816	0.6788261585710818	Kendall	freq	Viruses
UP000008609_228578	0.5230299910301778	Kendall	freq	Viruses
UP000002126_12018	0.6454412655266023	Kendall	freq	Viruses
UP000008622_10650	0.4228753118967394	Kendall	freq	Viruses
UP000002127_12022	0.7455959446600406	Kendall	freq	Viruses
UP000006921_766191	0.7233393492970543	Kendall	freq	Viruses
UP000052105_3052702	0.3449772281262875	Kendall	freq	Viruses
UP000008623_12179	0.6565695632080955	Kendall	freq	Viruses
UP000002129_10844	0.5452865863931641	Kendall	freq	Viruses
UP000000909_382359	0.4330218313068774	Kendall	freq	Viruses
UP000006923_650137	0.6231846701636161	Kendall	freq	Viruses
UP000008627_11602	0.5786714794376435	Kendall	freq	Viruses
UP000000910_83129	0.1524933243335204	Kendall	freq	Viruses
UP000125413_694015	0.3762531871472706	Kendall	freq	Viruses
UP000002131_28369	0.5341582887116709	Kendall	freq	Viruses
UP000006930_36351	0.689954456252575	Kendall	freq	Viruses
UP000006933_686981	0.5007733956671915	Kendall	freq	Viruses
UP000002132_1604876	0.5341582887116709	Kendall	freq	Viruses
UP000054557_64320	0.4451319072597258	Kendall	freq	Viruses
UP000008649_103929	0.5897997771191366	Kendall	freq	Viruses
UP000006934_446561	0.5564148840746572	Kendall	freq	Viruses
UP000095862_249584	0.5452865863931641	Kendall	freq	Viruses
UP000008651_12267	0.7122110516155612	Kendall	freq	Viruses
UP000002133_88870	0.5639916178125457	Kendall	freq	Viruses
UP000008654_36409	0.5897997771191366	Kendall	freq	Viruses
UP000000938_295027	0.7010827539340682	Kendall	freq	Viruses
UP000002135_10730	0.5341582887116709	Kendall	freq	Viruses
UP000007016_12223	0.475461701703969	Kendall	freq	Viruses
UP000008665_291603	0.5230299910301778	Kendall	freq	Viruses
UP000002136_2905728	0.4562602049412189	Kendall	freq	Viruses
UP000007017_654908	0.6009280748006298	Kendall	freq	Viruses
UP000000941_654901	0.6788261585710818	Kendall	freq	Viruses
UP000151954_28284	0.7010827539340682	Kendall	freq	Viruses
UP000002137_10849	0.5452865863931641	Kendall	freq	Viruses
UP000096504_11194	0.612056372482123	Kendall	freq	Viruses
UP000007018_654915	0.5230299910301778	Kendall	freq	Viruses
UP000000942_868565	0.689954456252575	Kendall	freq	Viruses
UP000008687_12185	0.6788261585710818	Kendall	freq	Viruses
UP000002138_12023	0.647146529437759	Kendall	freq	Viruses
UP000007019_648235	0.4451319072597258	Kendall	freq	Viruses
UP000008689_686945	0.7122110516155612	Kendall	freq	Viruses
UP000002140_10843	0.6009280748006298	Kendall	freq	Viruses
UP000007020_654904	0.4562602049412189	Kendall	freq	Viruses
UP000008699_645098	0.6343129678451093	Kendall	freq	Viruses
UP000002143_10658	0.5230299910301778	Kendall	freq	Viruses
UP000007021_654903	0.5119016933486846	Kendall	freq	Viruses
UP000000963_2907835	0.3767852298384518	Kendall	freq	Viruses
UP000000964_205875	0.3036776479294984	Kendall	freq	Viruses
UP000007022_2839036	0.5452865863931641	Kendall	freq	Viruses
UP000002150_315953	0.5452865863931641	Kendall	freq	Viruses
UP000007024_654912	0.4006187165337532	Kendall	freq	Viruses
UP000127637_1261657	0.418632953427869	Kendall	freq	Viruses
UP000201106_12230	0.5564148840746572	Kendall	freq	Viruses
UP000007025_73473	0.4451319072597258	Kendall	freq	Viruses
UP000153037_10377	0.689954456252575	Kendall	freq	Viruses
UP000008732_762660	0.3382053562139108	Kendall	freq	Viruses
UP000007042_645664	0.4093637250303512	Kendall	freq	Viruses
UP000007049_291175	0.6788261585710818	Kendall	freq	Viruses
UP000002238_363745	0.7122110516155612	Kendall	freq	Viruses
UP000099345_46922	0.6156870335137156	Kendall	freq	Viruses
UP000007068_49267	0.7010827539340682	Kendall	freq	Viruses
UP000008763_53182	0.4562602049412189	Kendall	freq	Viruses
UP000002239_142804	0.5897997771191366	Kendall	freq	Viruses
UP000000988_320836	0.2029981947964563	Kendall	freq	Viruses
UP000007070_650130	0.600120570878108	Kendall	freq	Viruses
UP000008765_12118	0.4139313638363965	Kendall	freq	Viruses
UP000201130_992212	0.6343129678451093	Kendall	freq	Viruses
UP000002240_373193	0.6454412655266023	Kendall	freq	Viruses
UP000099649_33708	0.612056372482123	Kendall	freq	Viruses
UP000007071_882210	0.7122110516155612	Kendall	freq	Viruses
UP000008767_652961	0.612056372482123	Kendall	freq	Viruses
UP000002241_11706	0.4451319072597258	Kendall	freq	Viruses
UP000007078_766184	0.4340036095782326	Kendall	freq	Viruses
UP000000991_268746	0.3121856707924442	Kendall	freq	Viruses
UP000002242_11714	0.5230299910301778	Kendall	freq	Viruses
UP000008768_796210	0.6231846701636161	Kendall	freq	Viruses
UP000007079_766190	0.4785168003042052	Kendall	freq	Viruses
UP000008769_222449	0.7122110516155612	Kendall	freq	Viruses
UP000007080_766187	0.6788261585710818	Kendall	freq	Viruses
UP000002243_10653	0.467388502622712	Kendall	freq	Viruses
UP000153939_440266	0.4451319072597258	Kendall	freq	Viruses
UP000007081_39720	0.5452865863931641	Kendall	freq	Viruses
UP000002244_38062	0.7455959446600406	Kendall	freq	Viruses
UP000008770_654924	0.5675431817561504	Kendall	freq	Viruses
UP000007083_82831	0.5897997771191366	Kendall	freq	Viruses
UP000002245_492094	0.4184137043778614	Kendall	freq	Viruses
UP000008771_928303	0.5452865863931641	Kendall	freq	Viruses
UP000007084_652105	0.4965175958617289	Kendall	freq	Viruses
UP000203063_2169984	0.6565695632080955	Kendall	freq	Viruses
UP000002246_10655	0.4340036095782326	Kendall	freq	Viruses
UP000008772_652965	0.4785168003042052	Kendall	freq	Viruses
UP000007086_337081	0.585779186129006	Kendall	freq	Viruses
UP000008774_10367	0.5897997771191366	Kendall	freq	Viruses
UP000002270_157898	0.6343129678451093	Kendall	freq	Viruses
UP000007103_33762	0.6080945836958253	Kendall	freq	Viruses
UP000001041_504346	0.5564148840746572	Kendall	freq	Viruses
UP000102041_103920	0.5119016933486846	Kendall	freq	Viruses
UP000007180_37137	0.5786714794376435	Kendall	freq	Viruses
UP000008778_766182	0.6304099812626447	Kendall	freq	Viruses
UP000204414_31712	0.3648515754155351	Kendall	freq	Viruses
UP000001047_255431	0.38949041885226	Kendall	freq	Viruses
UP000007192_11142	0.689954456252575	Kendall	freq	Viruses
UP000002317_11100	0.5523060897787772	Kendall	freq	Viruses
UP000008779_766183	0.311592335081808	Kendall	freq	Viruses
UP000007203_489543	0.5074954869911408	Kendall	freq	Viruses
UP000204418_208973	0.4006187165337532	Kendall	freq	Viruses
UP000008780_766186	0.4117470142152463	Kendall	freq	Viruses
UP000002319_2870365	0.6415676800460541	Kendall	freq	Viruses
UP000007206_453116	0.5786714794376435	Kendall	freq	Viruses
UP000211161_12445	0.4886348789677422	Kendall	freq	Viruses
UP000002321_223303	0.77898083770452	Kendall	freq	Viruses
UP000008781_766188	0.5119016933486846	Kendall	freq	Viruses
UP000007209_128952	0.6343129678451093	Kendall	freq	Viruses
UP000211162_154834	0.5400866601917973	Kendall	freq	Viruses
UP000001061_11927	0.6565695632080955	Kendall	freq	Viruses
UP000002323_123735	0.612056372482123	Kendall	freq	Viruses
UP000007212_429314	0.5119016933486846	Kendall	freq	Viruses
UP000001063_298339	0.4340036095782326	Kendall	freq	Viruses
UP000002325_59380	0.4896450979856983	Kendall	freq	Viruses
UP000008788_766192	0.5675431817561504	Kendall	freq	Viruses
UP000007217_11644	0.3783621211707669	Kendall	freq	Viruses
UP000214340_3052270	0.4785168003042052	Kendall	freq	Viruses
UP000001065_10651	0.5341582887116709	Kendall	freq	Viruses
UP000002326_11307	0.5452865863931641	Kendall	freq	Viruses
UP000007218_12240	0.6231846701636161	Kendall	freq	Viruses
UP000002327_11285	0.4562602049412189	Kendall	freq	Viruses
UP000007219_103603	0.5341582887116709	Kendall	freq	Viruses
UP000002328_652953	0.689954456252575	Kendall	freq	Viruses
UP000001091_2681599	0.4680236157807187	Kendall	freq	Viruses
UP000007222_388910	0.5786714794376435	Kendall	freq	Viruses
UP000002331_11171	0.689954456252575	Kendall	freq	Viruses
UP000001098_292349	0.5786714794376435	Kendall	freq	Viruses
UP000007225_12187	0.689954456252575	Kendall	freq	Viruses
UP000001099_651355	0.6343129678451093	Kendall	freq	Viruses
UP000008865_12180	0.77898083770452	Kendall	freq	Viruses
UP000007230_268781	0.612056372482123	Kendall	freq	Viruses
UP000002339_645099	0.5897997771191366	Kendall	freq	Viruses
UP000001100_652670	0.5341582887116709	Kendall	freq	Viruses
UP000008874_268776	0.612056372482123	Kendall	freq	Viruses
UP000007232_11208	0.7233393492970543	Kendall	freq	Viruses
UP000001101_686950	0.6009280748006298	Kendall	freq	Viruses
UP000007248_11003	0.612056372482123	Kendall	freq	Viruses
UP000001102_652675	0.5341582887116709	Kendall	freq	Viruses
UP000007249_644440	0.7010827539340682	Kendall	freq	Viruses
UP000007250_311176	0.6009280748006298	Kendall	freq	Viruses
UP000001103_652838	0.7678525400230269	Kendall	freq	Viruses
UP000232720_224399	0.4785168003042052	Kendall	freq	Viruses
UP000001104_186772	0.6562066055396135	Kendall	freq	Viruses
UP000007251_12478	0.6788261585710818	Kendall	freq	Viruses
UP000203997_10449	0.4562602049412189	Kendall	freq	Viruses
UP000001105_186769	0.7059781184061313	Kendall	freq	Viruses
UP000007252_647332	0.5341582887116709	Kendall	freq	Viruses
UP000008906_1076759	0.4006187165337532	Kendall	freq	Viruses
UP000007253_10884	0.6676978608895886	Kendall	freq	Viruses
UP000001119_450149	0.5786714794376435	Kendall	freq	Viruses
UP000002418_145579	0.4896450979856983	Kendall	freq	Viruses
UP000232774_11577	0.6454412655266023	Kendall	freq	Viruses
UP000204009_1175657	0.4451319072597258	Kendall	freq	Viruses
UP000008920_59241	0.4139313638363965	Kendall	freq	Viruses
UP000007311_302272	0.6454412655266023	Kendall	freq	Viruses
UP000002421_198110	0.4117470142152463	Kendall	freq	Viruses
UP000002423_487152	0.1780527629038903	Kendall	freq	Viruses
UP000001132_2914006	0.4340036095782326	Kendall	freq	Viruses
UP000008926_453115	0.5230299910301778	Kendall	freq	Viruses
UP000008927_1005060	0.6343129678451093	Kendall	freq	Viruses
UP000002471_652954	0.5341582887116709	Kendall	freq	Viruses
UP000001134_212035	0.6454412655266023	Kendall	freq	Viruses
UP000002472_79692	0.5452865863931641	Kendall	freq	Viruses
UP000008973_126796	0.5786714794376435	Kendall	freq	Viruses
UP000007399_12315	0.6343129678451093	Kendall	freq	Viruses
UP000002473_11622	0.5341582887116709	Kendall	freq	Viruses
UP000001151_442493	0.38949041885226	Kendall	freq	Viruses
UP000007403_11988	0.6343129678451093	Kendall	freq	Viruses
UP000217252_12296	0.4579854139447993	Kendall	freq	Viruses
UP000008986_665032	0.3449772281262875	Kendall	freq	Viruses
UP000002474_11624	0.6009280748006298	Kendall	freq	Viruses
UP000001154_344022	0.5187731644798328	Kendall	freq	Viruses
UP000007405_223341	0.7455959446600406	Kendall	freq	Viruses
UP000002476_35304	0.6454412655266023	Kendall	freq	Viruses
UP000001155_77048	0.4523312730319005	Kendall	freq	Viruses
UP000008992_10360	0.7122110516155612	Kendall	freq	Viruses
UP000007418_388813	0.4896450979856983	Kendall	freq	Viruses
UP000002477_11589	0.6009280748006298	Kendall	freq	Viruses
UP000001156_2492962	0.4340036095782326	Kendall	freq	Viruses
UP000007420_388818	0.38949041885226	Kendall	freq	Viruses
UP000002500_11059	0.4965175958617289	Kendall	freq	Viruses
UP000001158_173443	0.3412136918110837	Kendall	freq	Viruses
UP000002501_10648	0.4117470142152463	Kendall	freq	Viruses
UP000007439_516993	0.5897997771191366	Kendall	freq	Viruses
UP000009054_1141519	0.4358694468393684	Kendall	freq	Viruses
UP000002502_12307	0.689954456252575	Kendall	freq	Viruses
UP000009060_2885846	0.6231846701636161	Kendall	freq	Viruses
UP000007451_694008	0.8012374330675064	Kendall	freq	Viruses
UP000001164_43685	0.3338489304447943	Kendall	freq	Viruses
UP000007453_57119	0.5564148840746572	Kendall	freq	Viruses
UP000009068_55884	0.6565695632080955	Kendall	freq	Viruses
UP000007454_77856	0.7122110516155612	Kendall	freq	Viruses
UP000009070_1283336	0.3672338234892737	Kendall	freq	Viruses
UP000001178_379501	0.2956790177603554	Kendall	freq	Viruses
UP000007462_204086	0.585779186129006	Kendall	freq	Viruses
UP000009085_2932880	0.4094280530289896	Kendall	freq	Viruses
UP000001179_1283337	0.5564148840746572	Kendall	freq	Viruses
UP000001189_31520	0.6788261585710818	Kendall	freq	Viruses
UP000009087_10665	0.4562602049412189	Kendall	freq	Viruses
UP000224375_1932361	0.467388502622712	Kendall	freq	Viruses
UP000002550_236750	0.5116610464974922	Kendall	freq	Viruses
UP000204527_1462608	0.3608856796381445	Kendall	freq	Viruses
UP000001207_2884424	0.4451319072597258	Kendall	freq	Viruses
UP000009089_10747	0.3561055258077806	Kendall	freq	Viruses
UP000009090_10872	0.6454412655266023	Kendall	freq	Viruses
UP000007528_73475	0.6454412655266023	Kendall	freq	Viruses
UP000002559_10724	0.4006187165337532	Kendall	freq	Viruses
UP000009091_2932878	0.467388502622712	Kendall	freq	Viruses
UP000007540_2749935	0.6343129678451093	Kendall	freq	Viruses
UP000007541_696863	0.5452865863931641	Kendall	freq	Viruses
UP000002576_2681617	0.4451319072597258	Kendall	freq	Viruses
UP000009092_2905681	0.5341582887116709	Kendall	freq	Viruses
UP000007545_12043	0.7455959446600406	Kendall	freq	Viruses
UP000009093_10680	0.6231846701636161	Kendall	freq	Viruses
UP000007546_230237	0.6676978608895886	Kendall	freq	Viruses
UP000009098_644639	0.6788261585710818	Kendall	freq	Viruses
UP000224527_1982658	0.5188329934285483	Kendall	freq	Viruses
